type,subtype,0,1
info,start,2020-05-27 20:00:22.550000,
info,trace_id,XX.YKAT1..SHZ,XX.YKAT1..SHC
info,waveform_file,PRB_+17.44_Output.mseed,
info,response_file,XX.YKAT1.xml,XX.YKAT1.xml
info,delay_start,0.0,
info,spec_min_freq_hz,0.02,
info,spec_max_freq_hz,16.0,
info,spec_max_amp_pct,5.0,
info,spec_max_phase_deg,5.0,
info,in_spec,False,
info,duration_s,604.0,
info,pre_s,0.0,
info,post_s,0.0,
info,sampling_rate_sps,40.0,
info,windows,23.0,
info,timing error estimate [s],0.043672,
info,timing error uncertainty [s],0.00148,
info,gain error estimate [%],34579221.2358,
info,gain error uncertainty [%],41544.0713,
info,confidence [%],0.95,
info,output_units,V,V
info,input_units,m/s,m/s
info,station_tools,1.1.0,1.1.0
magnitude_db,2.88,162.635,51.931
magnitude_db,2.9,162.651,51.93
magnitude_db,2.92,162.659,51.928
magnitude_db,2.94,162.642,51.927
magnitude_db,2.96,162.646,51.925
magnitude_db,2.98,162.66,51.924
magnitude_db,3.0,162.63,51.922
magnitude_db,3.02,162.647,51.921
magnitude_db,3.04,162.641,51.919
magnitude_db,3.06,162.662,51.918
magnitude_db,3.08,162.643,51.916
magnitude_db,3.1,162.656,51.915
magnitude_db,3.12,162.653,51.913
magnitude_db,3.14,162.656,51.912
magnitude_db,3.16,162.666,51.91
magnitude_db,3.18,162.671,51.909
magnitude_db,3.2,162.661,51.908
magnitude_db,3.22,162.658,51.906
magnitude_db,3.24,162.664,51.905
magnitude_db,3.2600000000000002,162.649,51.904
magnitude_db,3.2800000000000002,162.661,51.902
magnitude_db,3.3000000000000003,162.661,51.901
magnitude_db,3.3200000000000003,162.659,51.9
magnitude_db,3.34,162.657,51.898
magnitude_db,3.36,162.661,51.897
magnitude_db,3.38,162.665,51.896
magnitude_db,3.4,162.659,51.895
magnitude_db,3.42,162.671,51.893
magnitude_db,3.44,162.664,51.892
magnitude_db,3.46,162.661,51.891
magnitude_db,3.48,162.668,51.89
magnitude_db,3.5,162.656,51.889
magnitude_db,3.52,162.671,51.887
magnitude_db,3.54,162.674,51.886
magnitude_db,3.56,162.669,51.885
magnitude_db,3.58,162.675,51.884
magnitude_db,3.6,162.667,51.883
magnitude_db,3.62,162.681,51.882
magnitude_db,3.64,162.674,51.881
magnitude_db,3.66,162.661,51.88
magnitude_db,3.68,162.666,51.878
magnitude_db,3.7,162.675,51.877
magnitude_db,3.72,162.678,51.876
magnitude_db,3.74,162.66,51.875
magnitude_db,3.7600000000000002,162.676,51.874
magnitude_db,3.7800000000000002,162.67,51.873
magnitude_db,3.8000000000000003,162.677,51.872
magnitude_db,3.8200000000000003,162.674,51.871
magnitude_db,3.84,162.675,51.87
magnitude_db,3.86,162.668,51.869
magnitude_db,3.88,162.672,51.868
magnitude_db,3.9,162.672,51.867
magnitude_db,3.92,162.675,51.867
magnitude_db,3.94,162.669,51.866
magnitude_db,3.96,162.67,51.865
magnitude_db,3.98,162.674,51.864
magnitude_db,4.0,162.681,51.863
magnitude_db,4.0200000000000005,162.684,51.862
magnitude_db,4.04,162.692,51.861
magnitude_db,4.0600000000000005,162.668,51.86
magnitude_db,4.08,162.669,51.859
magnitude_db,4.1,162.684,51.859
magnitude_db,4.12,162.678,51.858
magnitude_db,4.14,162.679,51.857
magnitude_db,4.16,162.676,51.856
magnitude_db,4.18,162.669,51.855
magnitude_db,4.2,162.67,51.854
magnitude_db,4.22,162.675,51.854
magnitude_db,4.24,162.67,51.853
magnitude_db,4.26,162.684,51.852
magnitude_db,4.28,162.683,51.851
magnitude_db,4.3,162.683,51.851
magnitude_db,4.32,162.687,51.85
magnitude_db,4.34,162.686,51.849
magnitude_db,4.36,162.684,51.848
magnitude_db,4.38,162.693,51.848
magnitude_db,4.4,162.676,51.847
magnitude_db,4.42,162.686,51.846
magnitude_db,4.44,162.684,51.845
magnitude_db,4.46,162.682,51.845
magnitude_db,4.48,162.692,51.844
magnitude_db,4.5,162.675,51.843
magnitude_db,4.5200000000000005,162.678,51.843
magnitude_db,4.54,162.684,51.842
magnitude_db,4.5600000000000005,162.691,51.841
magnitude_db,4.58,162.702,51.841
magnitude_db,4.6000000000000005,162.676,51.84
magnitude_db,4.62,162.678,51.84
magnitude_db,4.64,162.682,51.839
magnitude_db,4.66,162.681,51.838
magnitude_db,4.68,162.682,51.838
magnitude_db,4.7,162.692,51.837
magnitude_db,4.72,162.693,51.836
magnitude_db,4.74,162.688,51.836
magnitude_db,4.76,162.688,51.835
magnitude_db,4.78,162.684,51.835
magnitude_db,4.8,162.687,51.834
magnitude_db,4.82,162.696,51.834
magnitude_db,4.84,162.69,51.833
magnitude_db,4.86,162.69,51.832
magnitude_db,4.88,162.693,51.832
magnitude_db,4.9,162.696,51.831
magnitude_db,4.92,162.695,51.831
magnitude_db,4.94,162.693,51.83
magnitude_db,4.96,162.692,51.83
magnitude_db,4.98,162.688,51.829
magnitude_db,5.0,162.691,51.829
magnitude_db,5.0200000000000005,162.703,51.828
magnitude_db,5.04,162.69,51.828
magnitude_db,5.0600000000000005,162.688,51.827
magnitude_db,5.08,162.694,51.827
magnitude_db,5.1000000000000005,162.693,51.826
magnitude_db,5.12,162.697,51.826
magnitude_db,5.14,162.699,51.825
magnitude_db,5.16,162.703,51.825
magnitude_db,5.18,162.707,51.824
magnitude_db,5.2,162.713,51.824
magnitude_db,5.22,162.694,51.823
magnitude_db,5.24,162.697,51.823
magnitude_db,5.26,162.703,51.822
magnitude_db,5.28,162.692,51.822
magnitude_db,5.3,162.697,51.821
magnitude_db,5.32,162.704,51.821
magnitude_db,5.34,162.706,51.821
magnitude_db,5.36,162.703,51.82
magnitude_db,5.38,162.697,51.82
magnitude_db,5.4,162.705,51.819
magnitude_db,5.42,162.702,51.819
magnitude_db,5.44,162.71,51.819
magnitude_db,5.46,162.704,51.818
magnitude_db,5.48,162.691,51.818
magnitude_db,5.5,162.691,51.817
magnitude_db,5.5200000000000005,162.701,51.817
magnitude_db,5.54,162.712,51.816
magnitude_db,5.5600000000000005,162.701,51.816
magnitude_db,5.58,162.7,51.816
magnitude_db,5.6000000000000005,162.708,51.815
magnitude_db,5.62,162.694,51.815
magnitude_db,5.64,162.699,51.815
magnitude_db,5.66,162.7,51.814
magnitude_db,5.68,162.705,51.814
magnitude_db,5.7,162.698,51.813
magnitude_db,5.72,162.692,51.813
magnitude_db,5.74,162.703,51.813
magnitude_db,5.76,162.7,51.812
magnitude_db,5.78,162.699,51.812
magnitude_db,5.8,162.718,51.812
magnitude_db,5.82,162.705,51.811
magnitude_db,5.84,162.708,51.811
magnitude_db,5.86,162.707,51.811
magnitude_db,5.88,162.709,51.81
magnitude_db,5.9,162.697,51.81
magnitude_db,5.92,162.704,51.81
magnitude_db,5.94,162.712,51.809
magnitude_db,5.96,162.706,51.809
magnitude_db,5.98,162.704,51.809
magnitude_db,6.0,162.71,51.808
magnitude_db,6.0200000000000005,162.699,51.808
magnitude_db,6.04,162.705,51.808
magnitude_db,6.0600000000000005,162.705,51.807
magnitude_db,6.08,162.705,51.807
magnitude_db,6.1000000000000005,162.7,51.807
magnitude_db,6.12,162.705,51.807
magnitude_db,6.140000000000001,162.713,51.806
magnitude_db,6.16,162.712,51.806
magnitude_db,6.18,162.711,51.806
magnitude_db,6.2,162.709,51.805
magnitude_db,6.22,162.712,51.805
magnitude_db,6.24,162.713,51.805
magnitude_db,6.26,162.702,51.804
magnitude_db,6.28,162.71,51.804
magnitude_db,6.3,162.712,51.804
magnitude_db,6.32,162.706,51.804
magnitude_db,6.34,162.709,51.803
magnitude_db,6.36,162.714,51.803
magnitude_db,6.38,162.706,51.803
magnitude_db,6.4,162.702,51.803
magnitude_db,6.42,162.715,51.802
magnitude_db,6.44,162.714,51.802
magnitude_db,6.46,162.713,51.802
magnitude_db,6.48,162.709,51.802
magnitude_db,6.5,162.711,51.801
magnitude_db,6.5200000000000005,162.699,51.801
magnitude_db,6.54,162.714,51.801
magnitude_db,6.5600000000000005,162.711,51.8
magnitude_db,6.58,162.711,51.8
magnitude_db,6.6000000000000005,162.722,51.8
magnitude_db,6.62,162.719,51.8
magnitude_db,6.640000000000001,162.714,51.8
