year,station_code,channel id,start,duration [s],f_min [Hz],f_max [Hz],windows,gain [dB],phase [°],normalized error,temperature [°C],f_max [Hz] ,gain,delta_t,findpeaks_calib,sensor_model,sensor_id,Kg,Rg,CDR,Rd,Km,M,Rm,f0,lambda_x,preamp_model,preamp_id,Kp,Kc,Rp,digitizer_model,digitizer_id,Si,Kd,So,Rc,Sg,lambda0,Sd,kappa_g,kappa_c,NCALPER,NCALIB0,gain0,NCALIB,gain_expected,findpeaks_room,gain_room,findpeaks_deviation,findpeaks_room_deviation,gain_deviation,gain_room_deviation,findpeaks_drift,findpeaks_room_drift,gain_drift,gain_room_drift
2016,YKAR4,.3081..HHZ,2016-11-14 18:20:22,292.375,0.2,20.0,115.0,-10.64,-72.8,1.3e-05,-4.5,20.0,0.293764965196,-4.5,0.0035156,S-13,2474,626.6,3619,6407,6407,0.1975,5.0,23.0,1,0.0244,MAN-ELP-0110,G18333,40.0,8.692,200.0,CMG-DM24,A3081,2.864e-06,2.0,4.24e-07,25.6557754257,400.421524038,0.6390384999,698324.022346,-0.00161857869539,-0.00222391501826,0.25,0.00355734308763,0.290517524412,0.00353044344879,0.292731075371,0.003550879046,0.29081703377,0.420441483,-0.578839386718,0.353187588197,-0.653856649251,-2.99112566259,0.898996527217,-2.4558211601,1.7414294343
2016,YKAR5,.3077..HHZ,2016-11-14 18:37:16,293.375,0.2,20.0,116.0,-11.01,107.2,1.8e-05,-4.5,20.0,0.281514001513,-4.5,0.003651,S-13,2349,615.83,3762,6164,6164,0.1975,5.0,23.0,1,0.0205,MAN-ELP-0110,G18325,40.0,8.692,200.0,CMG-DM24,A3077,2.869e-06,2.0,4.24e-07,25.6557754257,382.427576063,0.620995365706,697107.005925,-0.00168948821277,-0.00229482453564,0.25,0.00373122553386,0.276978836557,0.00369226557105,0.279901455466,0.003687637785,0.278689008508,1.11762196554,0.125337301967,0.576112062371,-0.433169222175,-2.54586237613,0.973291988577,-2.3427186019,1.46768895356
2016,YKAR6,.3038..HHZ,2016-11-14 18:50:56,287.975,0.2,20.0,114.0,-10.71,-72.5,1.5e-05,-4.5,20.0,0.291407013477,-4.5,0.0035116,S-13,2350,616.95,3661,6211,6211,0.1975,5.0,23.0,1,0.0244,MAN-ELP-0110,G18324,40.0,8.692,200.0,CMG-DM24,A3038,2.875e-06,2.0,4.24e-07,25.6557754257,388.156042342,0.629153160454,695652.173913,-0.00165742807942,-0.00226276440229,0.25,0.00368384756608,0.280541061693,0.00365014897548,0.28313104869,0.003546838906,0.288482744097,3.79570741936,2.83029734331,2.92301562313,1.89018316136,-3.38616316294,-0.00490023835196,-2.51870942721,1.38629409512
2016,YKAR7,.3074..HHZ,2016-11-14 19:09:21,292.975,0.2,20.0,116.0,-10.58,-72.5,1.1e-05,-4.4,20.0,0.295801246655,-4.4,0.0034639,S-13,2911,618.86,3577,6252,6252,0.1975,5.0,23.0,1,0.0248,MAN-ELP-0110,G18329,40.0,8.692,200.0,CMG-DM24,A3074,2.866e-06,2.0,4.24e-07,25.6557754257,393.642559772,0.636076915251,697836.706211,-0.00163021772306,-0.00223555404593,0.25,0.00362113146478,0.285399886017,0.00359202015938,0.287712891756,0.0034978877868,0.292898844823,3.56679956402,2.62059700134,2.81125911664,1.80247504219,-1.86246170766,1.62008342431,-2.51597454654,1.40771573146
2016,YKAR8,.2165..HHZ,2016-11-14 19:20:35,292.975,0.2,20.0,116.0,-11.41,107.1,1.4e-05,-4.4,20.0,0.268843784306,-4.4,0.0038004,S-13,1466,600.25,3720,5860,5860,0.1975,5.0,23.0,1,0.0211,MAN-ELP-0110,G18330,40.0,8.692,200.0,CMG-DM24,A2165,2.865e-06,2.0,4.24e-07,25.6557754257,367.167536534,0.611691022965,698080.279232,-0.00172605427975,-0.00233139060262,0.25,0.00388088258924,0.266297803022,0.00383471709759,0.26950371592,0.0038376895248,0.266205889095,0.894905588087,-0.077513598283,-0.244869207436,-1.22366655077,-0.323361533183,3.06582791398,-1.38773210367,2.09933252132
2016,YKAR9,.3291..HHZ,2016-11-14 19:28:48,293.975,0.2,20.0,116.0,-10.91,-72.5,1.6e-05,-4.4,20.0,0.284773780017,-4.4,0.0036026,S-13,954,609.74,3688,6046,6046,0.1975,5.0,23.0,1,0.021,MAN-ELP-0110,G18322,40.0,8.692,200.0,CMG-DM24,A3291,2.866e-06,2.0,4.24e-07,25.6557754257,378.722831313,0.62112184097,697836.706211,-0.00168899116499,-0.00229432748786,0.25,0.00376378538924,0.274582740625,0.0037245646297,0.277474177535,0.0036379487112,0.281979579688,3.27460097567,2.32553136044,2.63073218109,1.62371943693,-2.35195274372,0.865942788126,-2.51155673103,1.12388314944
2017,YKAB0,.3292..HHZ,2017-10-10 21:33:52,292.975,0.2,20.0,116.0,-11.13,-73.3,1.5e-05,0.0,20.0,0.277651484611,0.0,0.0037525,S-13,2340,618.3,3754,6132,6132,0.1975,5.0,23.0,1,0.0075,MAN-ELP-0110,G18331,40.0,8.692,200.0,CMG-DM24,A3292,2.868e-06,2.0,4.24e-07,25.6557754257,383.513615213,0.620271090431,697350.069735,-0.00169233461461,-0.00229767093748,0.25,0.00371936254901,0.277862266365,0.0036801049763,0.280826366084,0.0037525,0.277651484611,-1.96719996226,-1.96719996226,-1.13054964109,-1.13054964109,-4.98627080428,-1.00694931907,-3.82858128744,0.385324347072
2017,YKAB1,.3085..HHZ,2017-10-10 21:19:03,292.425,0.2,20.0,115.0,-11.15,107.2,1.7e-05,0.0,20.0,0.277012903916,0.0,0.0036899,S-13,2338,605.92,3729,5971,5971,0.1975,5.0,23.0,1,0.0212,MAN-ELP-0110,G18317,40.0,8.692,200.0,CMG-DM24,A3085,2.87e-06,2.0,4.24e-07,25.6557754257,372.984362887,0.615567010309,696864.111498,-0.00171082164948,-0.00231615797235,0.25,0.00382702611125,0.270045324296,0.00378380856865,0.273129702138,0.0036899,0.277012903916,2.4818530575,2.4818530575,1.42174276477,1.42174276477,-3.30090694954,0.859161065106,-3.80619733546,0.840037131722
2017,YKAB2,.3087..HHZ,2017-10-10 21:22:11,293.525,0.2,20.0,116.0,-11.04,-72.7,1.9e-05,0.0,20.0,0.280543363795,0.0,0.0037008,S-13,2342,613.32,3831,6158,6158,0.1975,5.0,23.0,1,0.0275,MAN-ELP-0110,G18338,40.0,8.692,200.0,CMG-DM24,A3087,2.87e-06,2.0,4.24e-07,25.6557754257,378.098364201,0.616478125939,696864.111498,-0.00170724096506,-0.00231257728793,0.25,0.00377526334681,0.273747924943,0.00373316830919,0.276834694208,0.0037008,0.280543363795,0.867046607881,0.867046607881,1.33966936397,1.33966936397,-4.81628432228,-0.651826116173,-4.04549640607,0.607680203339
2017,YKAB3,.3080..HHZ,2017-10-10 21:24:06,291.975,0.2,20.0,115.0,-11.15,-72.8,1.5e-05,0.0,20.0,0.277012903916,0.0,0.0037007,S-13,2343,607.6,3764,5910,5910,0.1975,5.0,23.0,1,0.0055,MAN-ELP-0110,G18318,40.0,8.692,200.0,CMG-DM24,A3080,2.87e-06,2.0,4.24e-07,25.6557754257,371.192474674,0.610915856936,696864.111498,-0.00172910068224,-0.00233443700511,0.25,0.00384550063173,0.268747974912,0.00379928943596,0.27201678754,0.0037007,0.277012903916,2.59494407095,2.59494407095,1.83669413273,1.83669413273,-1.33446005772,2.90744103238,-2.49212520635,2.11440948275
2017,YKAB4,.3180..HHZ,2017-10-10 20:45:01,292.525,0.2,20.0,116.0,-10.84,-72.6,1.4e-05,-0.2,20.0,0.287078058202,-0.2,0.0035677,S-13,831,619.12,3646,6239,6239,0.1975,5.0,23.0,1,0.0195,MAN-ELP-0110,G18326,40.0,8.692,200.0,CMG-DM24,A3180,2.869e-06,2.0,4.24e-07,25.6557754257,390.762739504,0.631158320688,697107.005925,-0.0016495477997,-0.00225488412257,0.25,0.00365163663882,0.283015702142,0.00361940008876,0.28553640989,0.0035692911942,0.286950021389,1.42841596663,1.38445304015,0.539913040453,0.495072239237,-0.931093528583,3.14019729824,-1.75134156102,2.51508714545
2017,YKAB6,.3036..HHZ,2017-10-10 21:26:03,292.425,0.2,20.0,115.0,-10.87,107.4,1.5e-05,0.0,20.0,0.286088236063,0.0,0.0036157,S-13,2345,620.79,3746,6277,6277,0.1975,5.0,23.0,1,0.0226,MAN-ELP-0110,G18335,40.0,8.692,200.0,CMG-DM24,A3036,2.869e-06,2.0,4.24e-07,25.6557754257,388.775698893,0.626259602913,697107.005925,-0.00166879976055,-0.00227413608342,0.25,0.00367030022896,0.281576558546,0.00363503333692,0.284308398717,0.0036157,0.286088236063,0.531861337364,0.531861337364,0.626023485011,0.626023485011,-4.25580691183,-0.20042806557,-3.77633525146,0.670474414204
2017,YKAB7,.3086..HHZ,2017-10-10 21:27:25,291.975,0.2,20.0,115.0,-10.37,-72.6,1.6e-05,0.0,20.0,0.303040029779,0.0,0.0034207,S-13,2347,639.15,3957,6665,6665,0.1975,5.0,23.0,1,0.0242,MAN-ELP-0110,G18337,40.0,8.692,200.0,CMG-DM24,A3086,2.869e-06,2.0,4.24e-07,25.6557754257,401.048272453,0.62747128601,697107.005925,-0.00166403784598,-0.00226937416885,0.25,0.0035579844988,0.290465151732,0.003524484946,0.293225967236,0.0034207,0.303040029779,2.94468404868,2.94468404868,3.34692818473,3.34692818473,-4.30417500214,-0.35362565569,-4.00196535862,0.570346064067
2017,YKAB8,.4549..HHZ,2017-10-10 21:29:33,292.975,0.2,20.0,116.0,-10.94,-72.5,1.6e-05,0.0,20.0,0.283791902844,0.0,0.0036488,S-13,2493,621.46,3761,6296,6296,0.1975,5.0,23.0,1,0.0234,MAN-ELP-0110,G18336,40.0,8.692,200.0,CMG-DM24,A4549,2.873e-06,2.0,4.24e-07,25.6557754257,389.053610421,0.626031619767,696136.442743,-0.00166969573431,-0.00227503205718,0.25,0.00367279196279,0.281385528441,0.00363737257517,0.28412555655,0.0036488,0.283791902844,-0.314167014542,-0.314167014542,-0.117431782723,-0.117431782723,-4.6132200244,-0.537029589252,-3.98732868667,0.436801832164
2017,YKAB9,.3072..HHZ,2017-10-10 21:31:19,292.375,0.2,20.0,115.0,-11.21,107.2,1.5e-05,0.0,20.0,0.275105960499,0.0,0.0037646,S-13,2348,601.74,3754,5886,5886,0.1975,5.0,23.0,1,0.0207,MAN-ELP-0110,G18320,40.0,8.692,200.0,CMG-DM24,A3072,2.865e-06,2.0,4.24e-07,25.6557754257,367.410958506,0.610580912863,698080.279232,-0.00173041701245,-0.00233575333532,0.25,0.00387831137553,0.266474351137,0.00383150591086,0.269729587098,0.0037646,0.275105960499,1.74620403621,1.74620403621,1.99324570156,1.99324570156,-4.00886762472,0.00530660802126,-3.34144210735,1.14507825049
2017,YKAR1,.3079..HHZ,2017-10-10 20:42:10,291.975,0.2,20.0,115.0,-10.66,-72.8,1.2e-05,-0.2,20.0,0.293089324525,-0.2,0.0034884,S-13,1192,619.2,3774,6249,6249,0.1975,5.0,23.0,1,0.0233,MAN-ELP-0110,G18321,40.0,8.692,200.0,CMG-DM24,A3079,2.867e-06,2.0,4.24e-07,25.6557754257,386.050164621,0.623466028135,697593.303104,-0.00167977850943,-0.0022851148323,0.25,0.00369363608396,0.279797598846,0.00365651575297,0.282638056862,0.0034899558264,0.292958606686,4.59770350584,4.5551540816,3.6977566926,3.65150749311,-1.92533014367,3.01416230767,-3.52065300912,2.14751737327
2017,YKAR2,.3076..HHZ,2017-10-10 21:02:56,292.975,0.2,20.0,116.0,-10.61,-72.5,1.6e-05,0.0,20.0,0.294781347661,0.0,0.0035063,S-13,832,628.26,3591,6355,6355,0.1975,5.0,23.0,1,0.0112,MAN-ELP-0110,G18332,40.0,8.692,200.0,CMG-DM24,A3076,2.867e-06,2.0,4.24e-07,25.6557754257,401.426935451,0.638950331792,697593.303104,-0.00161892519606,-0.00222426151893,0.25,0.0035521503226,0.290942221878,0.00352524020478,0.293163145564,0.0035063,0.294781347661,0.537274162363,0.537274162363,0.55198005658,0.55198005658,-3.72456889099,1.12179235181,-3.41385042888,1.84900387613
2017,YKAR3,.3073..HHZ,2017-10-10 21:05:01,293.375,0.2,20.0,116.0,-11.88,-72.9,1.3e-05,0.0,20.0,0.254683025259,0.0,0.0040484,S-13,822,619.92,3790,6255,6255,0.1975,5.0,23.0,1,0.0219,MAN-ELP-0110,G18334,40.0,8.692,200.0,CMG-DM24,A3073,2.867e-06,2.0,4.24e-07,25.6557754257,386.022857143,0.622697859632,697593.303104,-0.00168279741165,-0.00228813373452,0.25,0.0036938973739,0.279777807203,0.0036563194702,0.282653229764,0.0040484,0.254683025259,-10.7233662976,-10.7233662976,-9.89558991741,-9.89558991741,-6.05526956286,-0.756865838052,-2.63109627695,2.06326779047
2017,YKAR4,.3081..HHZ,2017-10-10 21:09:45,292.975,0.2,20.0,116.0,-10.73,-72.9,1.4e-05,0.0,20.0,0.290736795944,0.0,0.0035433,S-13,2474,626.6,3619,6407,6407,0.1975,5.0,23.0,1,0.0244,MAN-ELP-0110,G18333,40.0,8.692,200.0,CMG-DM24,A3081,2.864e-06,2.0,4.24e-07,25.6557754257,400.421524038,0.6390384999,698324.022346,-0.00161857869539,-0.00222391501826,0.25,0.00355734308763,0.290517524412,0.00353044344879,0.292731075371,0.0035433,0.290736795944,-0.364162502357,-0.364162502357,-0.681266730632,-0.681266730632,-3.77572964795,1.11367341158,-3.49027547893,1.71401935291
2017,YKAR5,.3077..HHZ,2017-10-10 21:11:38,292.375,0.2,20.0,115.0,-11.11,-73.0,2e-05,0.0,20.0,0.278291537385,0.0,0.0036841,S-13,2349,615.83,3762,6164,6164,0.1975,5.0,23.0,1,0.0205,MAN-ELP-0110,G18325,40.0,8.692,200.0,CMG-DM24,A3077,2.869e-06,2.0,4.24e-07,25.6557754257,382.427576063,0.620995365706,697107.005925,-0.00168948821277,-0.00229482453564,0.25,0.00373122553386,0.276978836557,0.00369226557105,0.279901455466,0.0036841,0.278291537385,0.221153405439,0.221153405439,-0.57517317218,-0.57517317218,-3.44233093623,1.06910809205,-3.49400383645,1.32568500356
2017,YKAR6,.3038..HHZ,2017-10-10 21:13:38,292.475,0.2,20.0,116.0,-10.81,107.3,1.6e-05,0.0,20.0,0.288071304978,0.0,0.0036017,S-13,2350,616.95,3661,6211,6211,0.1975,5.0,23.0,1,0.0244,MAN-ELP-0110,G18324,40.0,8.692,200.0,CMG-DM24,A3038,2.875e-06,2.0,4.24e-07,25.6557754257,388.156042342,0.629153160454,695652.173913,-0.00165742807942,-0.00226276440229,0.25,0.00368384756608,0.280541061693,0.00365014897548,0.28313104869,0.0036017,0.288071304978,1.3273150166,1.3273150166,1.74486560567,1.74486560567,-5.85455556569,-1.50788256506,-3.69685944467,1.24097653944
2017,YKAR7,.3074..HHZ,2017-10-11 19:08:25,287.375,0.2,20.0,113.0,-10.54,-73.5,4.2e-05,2.5,20.0,0.297166603174,2.5,0.0035036,S-13,2911,618.86,3577,6252,6252,0.1975,5.0,23.0,1,0.0248,MAN-ELP-0110,G18329,40.0,8.692,200.0,CMG-DM24,A3074,2.866e-06,2.0,4.24e-07,25.6557754257,393.642559772,0.636076915251,697836.706211,-0.00163021772306,-0.00223555404593,0.25,0.00362113146478,0.285399886017,0.00359202015938,0.287712891756,0.00348406743,0.298823306986,2.46157191388,3.00534865046,3.28581432698,3.86163274185,-2.9676893578,2.00483507343,-2.0414193362,3.46687343112
2017,YKAR8,.2165..HHZ,2017-10-10 20:46:02,292.775,0.2,20.0,116.0,-11.49,-73.0,1.4e-05,-0.2,20.0,0.266379009677,-0.2,0.0038522,S-13,1466,600.25,3720,5860,5860,0.1975,5.0,23.0,1,0.0211,MAN-ELP-0110,G18330,40.0,8.692,200.0,CMG-DM24,A2165,2.865e-06,2.0,4.24e-07,25.6557754257,367.167536534,0.611691022965,698080.279232,-0.00172605427975,-0.00233139060262,0.25,0.00388088258924,0.266297803022,0.00383471709759,0.26950371592,0.0038539180812,0.266260204638,-0.455911139241,-0.500714475609,-1.15942974377,-1.20351263811,-1.67417826051,2.64262703665,-2.30229264,2.11948643398
2017,YKAR9,.3291..HHZ,2017-10-10 20:47:49,292.975,0.2,20.0,116.0,-11.0,-72.6,1.7e-05,-0.2,20.0,0.281838293126,-0.2,0.0036697,S-13,954,609.74,3688,6046,6046,0.1975,5.0,23.0,1,0.021,MAN-ELP-0110,G18322,40.0,8.692,200.0,CMG-DM24,A3291,2.866e-06,2.0,4.24e-07,25.6557754257,378.722831313,0.62112184097,697836.706211,-0.00168899116499,-0.00229432748786,0.25,0.00376378538924,0.274582740625,0.0037245646297,0.277474177535,0.0036713366862,0.281712593248,1.47304813202,1.42910511149,1.57280062255,1.52749915347,-4.15350558737,-0.0304834608304,-3.56948828957,1.02766286598
2018,YKAB0,.3292..HHZ,2018-10-23 16:34:16,287.725,0.2,20.0,114.0,-11.06,-73.1,1.4e-05,-1.0,20.0,0.279898131963,-1.0,0.0036998,S-13,2340,618.3,3754,6132,6132,0.1975,5.0,23.0,1,0.0075,MAN-ELP-0110,G18331,40.0,8.692,200.0,CMG-DM24,A3292,2.868e-06,2.0,4.24e-07,25.6557754257,383.513615213,0.620271090431,697350.069735,-0.00169233461461,-0.00229767093748,0.25,0.00371936254901,0.277862266365,0.0036801049763,0.280826366084,0.003708050554,0.279273959129,-0.535175595036,-0.759369036613,-0.33053667072,-0.552799573944,-3.55424643706,0.200881606574,-3.02856831707,0.963074414214
2018,YKAB1,.3085..HHZ,2018-10-23 16:01:14,287.475,0.2,20.0,114.0,-11.08,107.3,1.6e-05,-1.0,20.0,0.279254384124,-1.0,0.0036836,S-13,2338,605.92,3729,5971,5971,0.1975,5.0,23.0,1,0.0212,MAN-ELP-0110,G18317,40.0,8.692,200.0,CMG-DM24,A3085,2.87e-06,2.0,4.24e-07,25.6557754257,372.984362887,0.615567010309,696864.111498,-0.00171082164948,-0.00231615797235,0.25,0.00382702611125,0.270045324296,0.00378380856865,0.273129702138,0.003691814428,0.278631646847,2.64835196689,2.43125779177,2.24240788827,2.01440731868,-3.13440804016,0.808565799377,-2.98553221197,1.43270168563
2018,YKAB2,.3087..HHZ,2018-10-23 16:12:44,288.475,0.2,20.0,114.0,-10.97,-72.6,1.9e-05,-1.0,20.0,0.282813411105,-1.0,0.0036379,S-13,2342,613.32,3831,6158,6158,0.1975,5.0,23.0,1,0.0275,MAN-ELP-0110,G18338,40.0,8.692,200.0,CMG-DM24,A3087,2.87e-06,2.0,4.24e-07,25.6557754257,378.098364201,0.616478125939,696864.111498,-0.00170724096506,-0.00231257728793,0.25,0.00377526334681,0.273747924943,0.00373316830919,0.276834694208,0.003646012517,0.282182737198,2.55194251373,2.33463334554,2.15967038157,1.93185431662,-3.13138841643,0.815760621481,-3.22549538847,1.19986515599
2018,YKAB3,.3080..HHZ,2018-10-23 16:23:53,287.575,0.2,20.0,114.0,-11.1,-72.7,1.3e-05,-1.0,20.0,0.278612116863,-1.0,0.0036878,S-13,2343,607.6,3764,5910,5910,0.1975,5.0,23.0,1,0.0055,MAN-ELP-0110,G18318,40.0,8.692,200.0,CMG-DM24,A3080,2.87e-06,2.0,4.24e-07,25.6557754257,371.192474674,0.610915856936,696864.111498,-0.00172910068224,-0.00233443700511,0.25,0.00384550063173,0.268747974912,0.00379928943596,0.27201678754,0.003696023794,0.277990811842,2.9344812454,2.71802513858,2.42460378384,2.1961969174,-0.99492288327,3.03052210001,-1.90421555523,2.47391226743
2018,YKAB4,.3180..HHZ,2018-10-23 16:25:37,287.975,0.2,20.0,114.0,-10.8,-72.5,1.3e-05,-1.0,20.0,0.288403150313,-1.0,0.0035938,S-13,831,619.12,3646,6239,6239,0.1975,5.0,23.0,1,0.0195,MAN-ELP-0110,G18326,40.0,8.692,200.0,CMG-DM24,A3180,2.869e-06,2.0,4.24e-07,25.6557754257,390.762739504,0.631158320688,697107.005925,-0.0016495477997,-0.00225488412257,0.25,0.00365163663882,0.283015702142,0.00361940008876,0.28553640989,0.003601814174,0.287760011287,0.707301987519,0.485879270951,1.00398419366,0.778745308904,-1.65220750769,2.24162352904,-1.28727040782,2.79876021512
2018,YKAB6,.3036..HHZ,2018-10-23 16:28:07,288.625,0.2,20.0,114.0,-10.77,107.6,1.4e-05,-1.0,20.0,0.289400981707,-1.0,0.0035726,S-13,2345,620.79,3746,6277,6277,0.1975,5.0,23.0,1,0.0226,MAN-ELP-0110,G18335,40.0,8.692,200.0,CMG-DM24,A3036,2.869e-06,2.0,4.24e-07,25.6557754257,388.775698893,0.626259602913,697107.005925,-0.00166879976055,-0.00227413608342,0.25,0.00367030022896,0.281576558546,0.00363503333692,0.284308398717,0.003580566898,0.288755617517,1.71754509884,1.49837522441,1.79121792131,1.56422350535,-3.07012315036,0.766085821474,-2.61114081516,1.60867443454
2018,YKAB7,.3086..HHZ,2018-10-23 16:29:52,287.575,0.2,20.0,114.0,-10.29,-72.5,1.5e-05,-1.0,20.0,0.305844024651,-1.0,0.0033587,S-13,2347,639.15,3957,6665,6665,0.1975,5.0,23.0,1,0.0242,MAN-ELP-0110,G18337,40.0,8.692,200.0,CMG-DM24,A3086,2.869e-06,2.0,4.24e-07,25.6557754257,401.048272453,0.62747128601,697107.005925,-0.00166403784598,-0.00226937416885,0.25,0.0035579844988,0.290465151732,0.003524484946,0.293225967236,0.003366189901,0.305161992476,4.70380633038,4.49129581849,4.3031855376,4.07058943385,-2.54505272045,1.19298611412,-3.04570800576,1.29400731319
2018,YKAB8,.4549..HHZ,2018-10-23 16:31:15,286.975,0.2,20.0,113.0,-10.9,-72.6,1.5e-05,-1.0,20.0,0.28510182675,-1.0,0.0036001,S-13,2493,621.46,3761,6296,6296,0.1975,5.0,23.0,1,0.0234,MAN-ELP-0110,G18336,40.0,8.692,200.0,CMG-DM24,A4549,2.873e-06,2.0,4.24e-07,25.6557754257,389.053610421,0.626031619767,696136.442743,-0.00166969573431,-0.00227503205718,0.25,0.00367279196279,0.281385528441,0.00363737257517,0.28412555655,0.003608128223,0.284466049677,1.02471150267,0.803996609322,0.343605204636,0.119838965029,-3.27434150719,0.581134034613,-3.52629169931,0.674072579916
2018,YKAB9,.3072..HHZ,2018-10-23 16:32:49,288.525,0.2,20.0,114.0,-11.15,107.3,1.4e-05,-1.0,20.0,0.277012903916,-1.0,0.003718,S-13,2348,601.74,3754,5886,5886,0.1975,5.0,23.0,1,0.0207,MAN-ELP-0110,G18320,40.0,8.692,200.0,CMG-DM24,A3072,2.865e-06,2.0,4.24e-07,25.6557754257,367.410958506,0.610580912863,698080.279232,-0.00173041701245,-0.00233575333532,0.25,0.00387831137553,0.266474351137,0.00383150591086,0.269729587098,0.00372629114,0.276395165141,2.9624360109,2.7460422432,2.70022910588,2.47120759498,-2.79263565004,1.00514481501,-2.63445870303,1.62304014391
2018,YKAR1,.3079..HHZ,2018-10-23 17:20:34,287.975,0.2,20.0,114.0,-10.59,-72.7,1.2e-05,0.1,20.0,0.295460888848,0.1,0.0034666,S-13,1192,619.2,3774,6249,6249,0.1975,5.0,23.0,1,0.0233,MAN-ELP-0110,G18321,40.0,8.692,200.0,CMG-DM24,A3079,2.867e-06,2.0,4.24e-07,25.6557754257,386.050164621,0.623466028135,697593.303104,-0.00167977850943,-0.0022851148323,0.25,0.00369363608396,0.279797598846,0.00365651575297,0.282638056862,0.0034658269482,0.295526776626,5.19389948783,5.21504124824,4.53683843171,4.56015014668,-1.32913416168,3.67404947431,-2.68157127001,3.05616002684
2018,YKAR2,.3076..HHZ,2018-10-23 17:22:20,288.475,0.2,20.0,114.0,-10.53,-72.4,1.6e-05,0.1,20.0,0.297508925888,0.1,0.0034715,S-13,832,628.26,3591,6355,6355,0.1975,5.0,23.0,1,0.0112,MAN-ELP-0110,G18332,40.0,8.692,200.0,CMG-DM24,A3076,2.867e-06,2.0,4.24e-07,25.6557754257,401.426935451,0.638950331792,697593.303104,-0.00161892519606,-0.00222426151893,0.25,0.0035521503226,0.290942221878,0.00352524020478,0.293163145564,0.0034707258555,0.297575270379,1.52444093621,1.54640098588,1.48237607283,1.50500664269,-2.73740211714,2.13091917533,-2.48345441263,2.80203046224
2018,YKAR3,.3073..HHZ,2018-10-23 17:23:47,287.975,0.2,20.0,114.0,-11.82,-73.0,1.1e-05,0.1,20.0,0.256448403652,0.1,0.0040595,S-13,822,619.92,3790,6255,6255,0.1975,5.0,23.0,1,0.0219,MAN-ELP-0110,G18334,40.0,8.692,200.0,CMG-DM24,A3073,2.867e-06,2.0,4.24e-07,25.6557754257,386.022857143,0.622697859632,697593.303104,-0.00168279741165,-0.00228813373452,0.25,0.0036938973739,0.279777807203,0.0036563194702,0.282653229764,0.0040585947315,0.256505591646,-11.026950273,-11.0021912631,-9.27101598463,-9.2507834212,-6.35885353824,-1.03569080352,-2.00652234417,2.70807428669
2018,YKAR4,.3081..HHZ,2018-10-23 17:25:20,287.475,0.2,20.0,114.0,-10.66,-72.8,1.3e-05,0.1,20.0,0.293089324525,0.1,0.0035265,S-13,2474,626.6,3619,6407,6407,0.1975,5.0,23.0,1,0.0244,MAN-ELP-0110,G18333,40.0,8.692,200.0,CMG-DM24,A3081,2.864e-06,2.0,4.24e-07,25.6557754257,400.421524038,0.6390384999,698324.022346,-0.00161857869539,-0.00222391501826,0.25,0.00355734308763,0.290517524412,0.00353044344879,0.292731075371,0.0035257135905,0.293154683444,0.111698398509,0.133973489766,0.122381661541,0.144708952651,-3.29986874708,1.6118094037,-2.68662708676,2.5399950362
2018,YKAR5,.3077..HHZ,2018-10-23 17:26:34,287.525,0.2,20.0,114.0,-11.02,-72.8,1.9e-05,0.1,20.0,0.28119008304,0.1,0.0036814,S-13,2349,615.83,3762,6164,6164,0.1975,5.0,23.0,1,0.0205,MAN-ELP-0110,G18325,40.0,8.692,200.0,CMG-DM24,A3077,2.869e-06,2.0,4.24e-07,25.6557754257,382.427576063,0.620995365706,697107.005925,-0.00168948821277,-0.00229482453564,0.25,0.00373122553386,0.276978836557,0.00369226557105,0.279901455466,0.0036805790478,0.281252788428,0.294279239647,0.316513615376,0.460386164162,0.482788830277,-3.36920510202,1.16446830199,-2.45844450011,2.38364700602
2018,YKAR6,.3038..HHZ,2018-10-23 17:27:26,287.4,0.2,20.0,113.0,-10.7,-72.5,1.5e-05,0.1,20.0,0.2917427014,0.1,0.0035438,S-13,2350,616.95,3661,6211,6211,0.1975,5.0,23.0,1,0.0244,MAN-ELP-0110,G18324,40.0,8.692,200.0,CMG-DM24,A3038,2.875e-06,2.0,4.24e-07,25.6557754257,388.156042342,0.629153160454,695652.173913,-0.00165742807942,-0.00226276440229,0.25,0.00368384756608,0.280541061693,0.00365014897548,0.28313104869,0.0035430097326,0.291807760023,2.9135516439,2.93520192188,3.04157836099,3.06455663296,-4.26831893839,0.100004340221,-2.40014668936,2.56066756672
2018,YKAR7,.3074..HHZ,2018-10-23 17:28:30,287.825,0.2,20.0,114.0,-10.69,-73.2,1.1e-05,0.1,20.0,0.292078776021,0.1,0.0035308,S-13,2911,618.86,3577,6252,6252,0.1975,5.0,23.0,1,0.0248,MAN-ELP-0110,G18329,40.0,8.692,200.0,CMG-DM24,A3074,2.866e-06,2.0,4.24e-07,25.6557754257,393.642559772,0.636076915251,697836.706211,-0.00163021772306,-0.00223555404593,0.25,0.00362113146478,0.285399886017,0.00359202015938,0.287712891756,0.0035300126316,0.292143909588,1.70433785636,1.72625778902,1.51744478259,1.54008317278,-3.72492341532,0.725744211983,-3.80978888058,1.14532386205
